1	3.364995274673913	3.0384118442031123	4.918511313966293	5.330195386562018
2	5.767103964608697	5.895674808740973	7.728085302438202	7.3593648187206995
3	7.293757898489132	8.379856156923852	10.598033015022473	9.967527421318525
4	10.210403598108698	12.318672349480844	13.829154641910112	13.51241305953197
5	11.97607575827174	14.020057689972043	17.024059172348313	15.908295364190144
6	14.235534845369568	16.333263168610067	20.02515031040449	19.734038477905184
7	15.536390483163045	17.19080532652031	22.24903525269663	21.88301817586016
8	17.734688872804345	17.91954203169294	25.413369045370786	23.605800753784973
9	18.63704684276087	18.25906430219431	27.628725129528085	25.517106709910284
10	19.72105755977174	18.580924598314894	30.217548722258424	27.1349046875053
11	20.47613017342391	20.363823126419742	31.97472105266292	28.607167576369854
12	21.568779576293476	21.906204980388758	34.69260676904494	29.30602173181534
13	22.645959087793475	22.563470626086605	36.46367307120225	32.3915226898997
14	23.33294734468479	22.9769575912407	38.45172392405618	33.70424139083529
15	24.417999733445654	23.14766351911054	40.43961800548315	33.97092597172216
16	24.934727323576087	22.77420121463809	41.63211873455056	34.41834743692299
17	25.321907334815215	23.073632241717423	41.82249325029213	35.126323403471986
18	26.47768009665218	23.533266200625686	42.10996608828089	36.29918309451635
19	27.41774024872826	25.21554242255924	43.608324764573034	36.4049131115404
20	27.76328191616305	26.1416356157322	46.03995807046068	37.22114128946494
21	28.78593542908695	25.76017400712006	48.032009676258426	37.34881461491899
22	29.604231185934776	25.752761089647397	49.50241877683146	38.37972978318804
23	30.593995200902178	26.42213849056697	50.29370211449439	38.49464078783343
24	32.042061307673904	27.03736832243525	51.39947609398876	39.653520624489396
25	32.7259941421413	27.140148107899236	52.0641541530337	40.423876583756346
26	33.1730841645	27.732439302435466	53.646250758146074	40.56120386668603
27	33.53730589482608	27.71876784058455	55.335330834528094	41.511855992018646
28	34.23994698319566	28.056831548708175	57.44147217922472	40.37449774963421
29	33.89191714356522	28.24795098177186	58.299084123101125	40.77824552500295
30	34.92257522943478	29.43213586064871	59.0877764392809	41.54970813665932
31	36.202218496554345	30.757394561467688	61.233388826	42.74611603608505
32	37.73317446086957	31.39363238026899	62.76730819791012	42.34461428473419
33	39.35405436952174	31.933321638964195	63.697400966651685	42.38073954805611
34	39.19794515273914	31.579737594934087	64.13427217907865	42.947657569735746
35	40.38220715980435	31.79285928377521	66.00353074513482	42.99243804989522
36	40.72932902639131	32.31865588446921	68.18657579358428	43.742862558463735
37	40.64484371041304	32.93327912335864	69.4062692205618	43.35583203330627
38	41.55471752167392	33.179768075207576	68.96032191988763	43.84551430589569
39	42.56183318334783	34.440008193574116	70.69737509824719	44.516900809992826
40	42.58407903157609	34.67045328684968	71.21901980210112	46.56724025791761
41	42.42447649402174	34.906716128833914	74.05049093066293	48.77568544120399
42	43.10564760515218	35.08594190058857	75.60325767344943	49.98047679324549
43	43.27519416858695	36.01818130354058	75.8766435053146	50.96881868737101
44	43.36971678815217	36.76241036263471	77.68323753311236	53.07968993143081
45	44.14500815075	37.52428103925299	78.84348235868539	52.787747043763815
46	46.10208815431522	38.748518098542625	80.74018394198878	53.67496789559912
47	46.270261857760865	38.33547984068387	83.10857040158427	54.24704606144495
48	47.440817934304334	38.74298460674669	83.73338202492135	56.185254519539825
49	48.85323390881522	38.41449275218722	83.959457853	57.53710659139603
50	49.94618238697828	38.648869073791744	84.63686680044944	57.392330536507735
51	51.30916555480434	38.05627906641756	84.71458419440451	57.12958129829707
52	51.7400010737174	37.86518140228694	85.45639533317977	57.77366585356042
53	53.86798245145653	38.20130841481605	85.64972051858426	57.33179835841408
54	55.28708362659783	39.249535575454786	87.17605557720225	56.4976114626929
55	55.558600841097835	40.02187711452202	89.6368751813708	56.52431509999978
56	55.41015589219565	40.12796224651523	90.07695084077528	56.024505521372156
57	55.72737370463045	41.01701609967148	90.46602387320223	54.5847086387163
58	55.90617914004348	43.515613270616804	90.88824783614606	55.66742275623113
59	55.66016668106522	43.49107650514006	92.18708020259551	54.8628093323421
60	56.63230584977173	44.01613125712858	93.16684215369665	54.07777311712301
