0.07409983007648382 1 0 28.573668576266687
0.08555267929385685 2 2 19.792292413090696
0.10272733524828852 3 6 14.567203559817573
0.13894551633838942 4 9 15.19207120182498
0.11434647478354694 5 10 19.363227236454744
0.17414752822058427 6 12 11.492796459491462
0.1258978343795405 7 16 9.964458940114163
0.11683844012911732 8 19 17.942309967255955
0.12552660797390047 9 21 16.73351410845278
0.17213049179543075 10 22 19.31297085781318
0.13922392276478476 11 33 18.252883007133324
0.06581490760164788 12 38 19.7167976734511
0.07331114266806588 13 41 15.179780308797122
0.04314190707970605 14 42 19.13152756611307
0.08834240003236632 15 46 15.221356823596162
0.1245306650414928 16 47 9.322308227876327
0.13910560325112842 17 48 14.182993215454985
0.1701633390947615 18 52 16.031596163436586
0.14814779409967982 19 55 11.738715200274857
0.09423032460201497 20 56 16.46450111650461
0.09024564497212675 21 57 17.928840893049347
0.09562648612646366 22 64 15.603222286868576
0.07539764883187922 23 66 16.134493369420575
0.06787084735999888 24 68 18.033725178927167
0.09819692754714664 25 69 12.67875705951451
0.061607873105564995 26 70 17.185440422688185
0.0895273724799803 27 72 17.392312773800032
0.09631665874353783 28 73 14.612331991198015
0.14548969506659282 29 77 12.643396098887731
0.16744255752954318 30 82 12.601883254448627
0.11433676051220437 31 83 14.300495577145668
0.10012292458149649 32 86 14.457195602528202
0.08425310842383901 33 90 17.15692393354244
0.12892338301253192 34 92 11.7666143270371
0.13396674645873466 35 93 17.376660919911938
0.08376902217649486 36 95 11.968294075671503
0.1012153299540145 37 103 17.573411361168755
0.09380917002158333 38 105 14.86161844375522
0.11631738966929014 39 107 12.866277834104453
0.09111948413797351 40 109 16.50017876811951
0.1277290190614822 41 111 14.126044310386366
0.1079173772269443 42 112 16.002445313606415
0.13402333487788265 43 115 12.20562887503435
0.127000026187921 44 118 10.887049999706726
0.1181479437022588 45 119 13.197352155347433
0.12801132440903576 46 120 14.643759148807403
0.14327157240700603 47 121 10.603931829630106
0.14013636190326592 48 122 16.435170467563083
0.09978823164636116 49 124 19.105972360675043
0.1615863014211109 50 132 12.79308820423695
0.18150645887879693 51 139 14.80943478338475
0.0912043448723343 52 141 16.06023715388572
0.09476378696580184 53 142 12.76435678768943
0.08567949316936997 54 143 19.272929631511946
0.11091748539028025 55 145 18.162189309407907
0.14741589750117431 56 147 14.671375652107246
0.1177552487974231 57 148 19.3610488126522
0.119309878644208 58 149 9.438223608662033
0.1027889922958357 59 150 14.420863187231236
0.09732524859084705 60 152 15.30168780577825
0.1420434719242251 61 153 16.54698195365799
0.15952867092006012 62 155 17.59261570833726
0.11932287149944737 63 156 15.392279599452335
0.1815230854624224 64 161 19.12183871537848
0.12482571448815674 65 166 16.76492421379089
0.09584447172917013 66 168 15.982673159257176
0.15324249640006615 67 171 15.844028542743393
