0.06053180920477991 1 0 22.30495217732732
0.0009433582872946933 2 5 18.53480914603052
0.008891821690310619 3 20 16.515337641652856
0.008913905005995896 4 23 16.833999397000273
0.04528652466352593 5 35 18.62969589916723
0.028157389172463052 6 47 18.78626530268673
0.10805412930546729 7 50 18.37608099712524
0.07055350929722126 8 67 17.750417299838986
0.14649044015556528 9 75 19.608370339873765
0.11317790343990967 10 84 16.468213575185025
0.08129930401860816 11 87 19.764313253192217
0.1098631247454748 12 93 19.086798044977183
0.12325778704413455 13 120 19.250688622105553
0.09628333916694834 14 131 14.440525570871754
0.06385695479059973 15 144 18.750759041798954
0.05117656659053237 16 164 19.69113823235628
0.06476196109435092 17 165 19.580288918453704
0.08261824327505224 18 167 18.38989535324911
0.09931581099661824 19 183 18.16836754415068
0.06352211828716708 20 225 16.822582163112646
0.04260867753908459 21 228 19.23731397720804
0.05351338325835615 22 235 15.987885867263257
0.08162833328615707 23 251 15.581551708485378
0.1012072315536752 24 252 19.698201255960953
0.06647075290229486 25 259 19.84283964379045
0.035442766392414116 26 281 19.75298024118183
0.053535469118906706 27 303 17.816827944780258
0.061457546516236264 28 310 19.96361463887233
0.006245546737886409 29 311 18.692359611250552
0.023184541089472776 30 313 18.242976598422565
0.06261098879376191 31 334 17.624033407595437
0.04330095436261075 32 339 18.756374604380905
0.06193150227139393 33 388 17.50785564502057
0.11779345278227708 34 409 17.49237178518576
0.11266323237740986 35 415 17.500101968723822
0.12366414534757308 36 416 19.037452108482878
0.10868950920044622 37 434 14.672844287715819
0.014571344626384264 38 435 18.848725905684926
0.07253376859172464 39 444 18.901122619037647
0.11800475584263262 40 454 19.010493774933455
0.1162128525616727 41 458 17.085173968634518
0.09943508750103805 42 460 16.371948629525242
0.10301432116120435 43 468 19.051934570270287
0.10589260908861438 44 481 17.312043651252537
0.06669927125751686 45 518 19.583047523326492
0.08398412195480459 46 554 19.630499575103045
0.06969818372454734 47 559 14.771771452755711
0.03427113908901308 48 582 16.350590651892325
