40.86 0.6164939878787011 0.376 1 0 9.350597745306148
40.86 0.3012471015840843 0.376 2 4 2.571397788156999
40.86 0.12426705060080051 0.376 3 5 1.8789666581615452
40.86 0.3022466721867506 0.376 4 7 2.491963061132087
40.86 0.36366547298518315 0.376 5 9 2.6970582019944493
40.86 0.2930517722981351 0.376 6 12 2.7146618502718654
40.86 0.09507800126823043 0.376 7 13 1.9050063002421924
40.86 0.1639855612348935 0.376 8 15 2.0257486312851163
40.86 0.21226911667734155 0.376 9 16 2.11848047458747
40.86 0.267628125217801 0.376 10 18 2.5831094188629207
40.86 0.05766766747038837 0.376 11 21 1.9661019888970812
40.86 0.05589337317216943 0.376 12 22 1.9766881792903845
40.86 0.21203630158072406 0.376 13 23 2.3102951791741604
40.86 0.1871890185333161 0.376 14 25 2.052327637993157
40.86 0.30804200120893366 0.376 15 26 2.608225069297638
40.86 0.24520065086054244 0.376 16 28 2.068826104921964
40.86 0.12988947526023706 0.376 17 29 1.9019668026097654
40.86 0.15238173703033966 0.376 18 30 2.127021972549609
40.86 0.047593260147567734 0.376 19 31 1.984366848407118
40.86 0.06406937923493838 0.376 20 32 1.7690229555955261
40.86 0.08726624129238562 0.376 21 33 1.9180232801001504
40.86 0.19232265377624513 0.376 22 34 2.039405822742703
40.86 0.047486476329294064 0.376 23 35 2.0617398788481194
40.86 0.30273568101808623 0.376 24 36 2.8363886079734417
40.86 0.25303368469353715 0.376 25 37 2.2034605799118494
40.86 0.1536260419339771 0.376 26 38 1.961533977206228
40.86 0.29702786271386744 0.376 27 39 2.859899529309945
40.86 0.2079588683448024 0.376 28 40 1.9884506958232713
40.86 0.16678073666216753 0.376 29 42 2.035415496049224
40.86 0.101808954749569 0.376 30 44 1.9824352854161051
40.86 0.04831853715785074 0.376 31 46 1.998786251283893
40.86 0.21184958287122546 0.376 32 48 2.275318530232007
40.86 0.230549436782738 0.376 33 49 2.0543795907553095
40.86 0.23444392927591098 0.376 34 50 2.259569488548433
40.86 0.19622963676392013 0.376 35 52 1.809356625846149
40.86 0.19662605643587752 0.376 36 53 1.9971174646499543
40.86 0.16365507863879156 0.376 37 55 1.9100283741704727
40.86 0.20419354644313992 0.376 38 57 2.3092914125561848
40.86 0.13680040051005216 0.376 39 58 1.9249279052030734
40.86 0.20146738497916583 0.376 40 59 2.010405854524503
40.86 0.21316955232522652 0.376 41 60 2.247144715557791
40.86 0.04139584479902897 0.376 42 61 2.0907493318669
40.86 0.2505850080119811 0.376 43 62 2.317692953186227
40.86 0.23703935480160931 0.376 44 63 1.981077493334854
40.86 0.32631096258511283 0.376 45 67 2.582818433068038
40.86 0.3372967829557187 0.376 46 73 2.9403111360301812
40.86 0.07328571547869034 0.376 47 75 1.9911386772907351
40.86 0.07434885969753997 0.376 48 76 2.0321244793551543
40.86 0.01107153959095715 0.376 49 77 1.851292382135866
40.86 0.16254122568952872 0.376 50 78 2.0251721111316483
40.86 0.039878046046803145 0.376 51 79 1.8628084681642922
40.86 0.16224242725186516 0.376 52 80 2.2124766773921136
40.86 0.25771335427276465 0.376 53 81 2.524072893931449
40.86 0.0689132345062416 0.376 54 83 1.663659028978094
