276.97479261950514 5.582011482274709 1 0 66.77220715559247
47.35453303893871 4.2639193166882965 2 33681 65.91713260155139
46.589798293157635 4.7996385850782515 3 33685 65.92078664616483
59.13147161576918 1.6531024763357989 4 33686 65.98492624787185
57.42859434799649 1.5136376750693705 5 33687 65.94463048868747
50.15411943346591 1.8520005951134575 6 33688 65.8417581261654
46.130982375877736 2.794839170160973 7 33690 65.82331619472903
51.34725255873518 0.7839082741367016 8 33691 65.73353964863452
79.27695033300645 0.09565547592007817 9 33693 65.99872103718802
50.859842450079285 0.11393393168608186 10 33696 65.51780248573371
55.414405123559774 0.34027310936985944 11 33697 65.71841738345043
60.965349946235946 1.4231342507576907 12 33699 65.9916144928291
54.72151052717538 1.98523602856302 13 33700 65.94060300928872
47.82564176924273 2.7935658043643983 14 33707 65.86154259483108
60.585680490142536 1.3095345237200486 15 33708 65.97477781329874
45.11612292999283 1.515637573242873 16 33709 65.69612685850728
51.65799546398231 1.2723557239635117 17 33714 65.81202709090134
50.88356414360677 1.6804184323676585 18 33730 65.84008252523095
53.74212003662763 0.283728064637242 19 33734 65.66442143516082
48.55055341263194 3.7366038297349276 20 33738 65.92117721348421
59.33931653109457 1.316842851301026 21 33745 65.95618981897611
54.356220793780004 0.24711143518060408 22 33748 65.66540777682093
45.17979453324626 0.16881573007824213 23 33751 65.39300969810517
46.410887603765055 2.5330888415695387 24 33752 65.81338598546576
47.949154281260064 3.5147474589426393 25 33766 65.89878865110776
57.92808157464997 1.3784403916268242 26 33769 65.93981096134942
66.24664045514676 0.5477157071935244 27 33770 65.95397783759881
49.07657877180017 3.66336460601948 28 33783 65.92874261785941
53.32715979166922 2.6949398613061843 29 33789 65.96485790518769
50.0210255750887 2.7646911997260086 30 33800 65.90597541934122
50.97653558828786 3.1689111072186797 31 33802 65.94492429508877
54.402919283279644 1.5197480205372913 32 33806 65.89244377778563
68.64912253839076 0.5301590893952536 33 33813 65.98377021746842
59.467717626345696 1.318181588040649 34 33816 65.95836082905531
47.72752163173513 3.993601949510027 35 33818 65.91421536528969
63.46370361476359 1.1082889839933192 36 33823 65.99582016834309
52.74295055599335 1.2191180290579822 37 33827 65.82784287452255
54.94981008640671 1.8034663171634455 38 33833 65.92918605006909
55.2748418894842 1.3232587083980898 39 33839 65.88802428708954
54.548140811395704 1.654895738209845 40 33848 65.90839957064951
48.890969957397935 1.6005523901101508 41 33862 65.78934225104908
67.8459478451256 0.1710446252850495 42 33871 65.88250168466406
64.150300544854 0.28615243987877614 43 33872 65.86214826341698
58.67353380296379 0.9864824468641539 44 33877 65.90699218667623
60.43219681641675 1.4725912262089464 45 33879 65.98820691209406
45.57403606342545 2.8832711324933626 46 33882 65.81843338769391
56.23532851978326 1.3685330323860856 47 33891 65.91012097328178
49.168287635478784 0.6079545086695732 48 33893 65.64687564990145
57.740326704002385 0.06174195004210692 49 33894 65.62981565946505
56.330135370513766 1.8271356981528308 50 33896 65.95506421168713
46.13473510440001 3.0983925022356402 51 33901 65.83945796494855
46.62828960049067 4.403857754664477 52 33902 65.90701924244617
