20.35 0.4203098019433569 0.2769 1 0 5.2082249466829715
20.35 0.3174817639330855 0.2769 2 2 2.774796738578247
20.35 0.29555901685222286 0.2769 3 4 2.6301759048173743
20.35 0.01792138421543199 0.2769 4 5 1.818516993115002
20.35 0.11417604462367564 0.2769 5 6 1.5915693704200697
20.35 0.22467929153140348 0.2769 6 7 1.9480037716535528
20.35 0.21954234742811 0.2769 7 8 1.8051739017129738
20.35 0.18928193197141913 0.2769 8 9 1.5351612713130187
20.35 0.07678129131920314 0.2769 9 10 1.7580574153577775
20.35 0.029372388923670854 0.2769 10 11 2.103444485456399
20.35 0.0712199488177897 0.2769 11 12 1.8244322695347506
20.35 0.00499357348731469 0.2769 12 13 1.9135965552978738
20.35 0.11343709466954509 0.2769 13 14 1.6829644963204926
20.35 0.2944788671735238 0.2769 14 16 2.980844395887019
20.35 0.23430277644776287 0.2769 15 17 1.7646092602141303
20.35 0.2793130483918976 0.2769 16 19 2.3813067731619277
20.35 0.31330036683875395 0.2769 17 20 2.8304436631591208
20.35 0.18385361267561842 0.2769 18 21 1.8089945978559339
20.35 0.1309508567279333 0.2769 19 22 1.6558063277915795
20.35 0.1408419676020183 0.2769 20 24 1.576275281431764
20.35 0.212826047547711 0.2769 21 26 1.7563051388743813
20.35 0.3280425206656308 0.2769 22 27 2.927283741309952
20.35 0.23378195941653862 0.2769 23 30 1.8855110440981622
20.35 0.1408467143532549 0.2769 24 31 1.6238429262676888
20.35 0.02278366157297715 0.2769 25 32 1.9281083206661804
20.35 0.09317105363162165 0.2769 26 33 1.7884221342895164
20.35 0.19798257449266196 0.2769 27 34 1.730065707931101
20.35 0.040855751372707805 0.2769 28 35 1.9292090407660962
20.35 0.15467199906673057 0.2769 29 37 1.5810898849547745
20.35 0.2511017268917358 0.2769 30 40 2.5344716252615274
20.35 0.21616330685803004 0.2769 31 42 1.8908403419015296
20.35 0.32125394756392783 0.2769 32 44 2.861889348790189
20.35 0.272134557340199 0.2769 33 47 2.379791844655723
20.35 0.013243565457854378 0.2769 34 49 1.9521372142419797
20.35 0.14536038057029407 0.2769 35 50 1.5679217583418867
20.35 0.18547895239301823 0.2769 36 51 1.7784259360673702
20.35 0.16590666566576104 0.2769 37 54 1.7611491856823085
20.35 0.18416721428924657 0.2769 38 55 1.7658739049599324
20.35 0.13324134385485364 0.2769 39 58 1.6129605799207514
20.35 0.07139973131979814 0.2769 40 59 1.893990468469831
20.35 0.08428796490714563 0.2769 41 60 1.8592792067782182
20.35 0.18949243144659256 0.2769 42 61 1.868501043780441
20.35 0.2629481234728389 0.2769 43 62 2.1924589627871227
20.35 0.31754667327473435 0.2769 44 63 2.8700792264686186
20.35 0.010855113677775363 0.2769 45 67 1.857496125535321
20.35 0.08813219675897094 0.2769 46 69 1.7934057226784268
20.35 0.2858449332360654 0.2769 47 70 2.4695832750717837
20.35 0.1844518012677992 0.2769 48 71 1.7469749703832627
20.35 0.016319437928562774 0.2769 49 72 2.1973103347892216
20.35 0.27852072018024154 0.2769 50 73 2.4218982906061055
20.35 0.16593088692687735 0.2769 51 74 1.6548147743409778
20.35 0.0710338185874104 0.2769 52 75 1.847976407452172
20.35 0.23818085890966134 0.2769 53 76 1.97014172188262
20.35 0.17534255174242908 0.2769 54 79 1.7077991024063004
20.35 0.03152420284141724 0.2769 55 80 2.2775241895468583
20.35 0.002401339492431556 0.2769 56 82 2.2997960004714217
20.35 0.06625971192776794 0.2769 57 83 1.7217491648789827
